ORF	IniProb	rand_mRNA
YLR449W	0.00228749978978906	12
YLR450W	0.000603593461467486	4
YLR451W	0.000540859656660699	3
YLR452C	0.00064567414918789	17
YLR453C	0.000616684630233328	2
YLR454W	0.000212986804922634	8
YLR455W	0.000747388686122694	3
YLR456W	0.000812977117426769	3
YLR457C	0.00073507800219663	1
YLR459W	0.000846903055674439	5
YML001W	0.00239803853387759	16
YML003W	0.000473117364066677	1
YML004C	0.00160091873894129	10
YML005W	0.000736669947708526	1
YML006C	0.000536907051126265	1
YML007W	0.000849100644699252	3
YML008C	0.00226221806611697	31
YML009C	0.00175298669232889	8
YML010W	0.00134777511702922	12
YML011C	0.000946922230677773	5
YML012W	0.00142883357135031	35
YML013W	0.000972589027704611	3
YML014W	0.00130832041246115	4
YML015C	0.00102355329429049	1
YML016C	0.0008355086210658	3
YML017W	0.00156083979723616	11
YML018C	0.000486231517919892	4
YML019W	0.00084404647107786	4
YML020W	0.000603314215589362	1
YML021C	0.00102850003633523	3
YML022W	0.00191792277901832	27
YML023C	0.000240324086565212	1
YML025C	0.00137801238458981	4
YML027W	0.00122873504058935	3
YML028W	0.00456319406624965	185
YML029W	0.000689184799906539	2
YML030W	0.00150489716919762	3
YML031W	0.000643646787511229	5
YML032C	0.000552682797195008	6
YML034W	0.000764594123376535	5
YML035C	0.00095152061064097	9
YML036W	0.00116804578979657	5
YML037C	0.000832844222091253	1
YML038C	0.000420206235674949	5
YML041C	0.00107545634933592	4
YML042W	0.000360588802937943	1
YML043C	0.000335723705910351	6
YML046W	0.000485631843951096	4
YML048W	0.00137939161820925	10
YML049C	0.000494730005406914	5
YML050W	0.00114468830663511	1
YML051W	0.00010056787523875	6
YML052W	0.00121349760199827	13
YML053C	0.00192339218625259	2
YML055W	0.00132428350497946	6
YML056C	0.00137938685108189	24
YML057W	0.00102415747874618	3
YML058W	0.00394111851338087	38
YML058WA	0.00569092153062872	3
YML059C	0.000493041834209405	5
YML060W	0.00135143886798284	1
YML061C	0.000592376201717793	2
YML062C	0.00148178634273781	4
YML063W	0.0030250725081425	261
YML064C	0.0015636611988483	3
YML065W	0.000767412352399543	3
YML067C	0.00128821268543742	6
YML068W	0.000318528633344778	1
YML069W	0.00196520120437819	10
YML070W	0.00203555188765192	13
YML071C	0.0010730176225333	5
YML072C	0.000741199853708512	17
YML073C	0.00410461618129777	190
YML074C	0.00329938002727339	17
YML075C	0.00071104529107015	6
YML076C	0.000551746922540388	2
YML077W	0.0010032736014722	2
YML078W	0.00339292286489784	18
YML079W	0.00144833538185016	11
YML080W	0.00144232729162374	3
YML081CA	0.00245714250096711	12
YML081W	0.00024612931002894	8
YML082W	0.000620854430970145	4
YML085C	0.00148760310957723	27
YML086C	0.00189470807502723	9
YML088W	0.000523876892191224	2
YML091C	0.000604795067620087	2
YML092C	0.00190318067977541	14
YML093W	0.00156118721948222	3
YML094W	0.00226672581530697	6
YML095C	0.00161082949756777	3
YML096W	0.000556689636556391	2
YML097C	0.00101837315833417	1
YML098W	0.00141981051968936	3
YML099C	0.000363923441125558	2
YML100W	0.000830837655017694	5
YML101C	0.001006396663659	11
YML102W	0.000965630735795857	3
YML103C	0.000583592474393352	9
YML104C	0.000165549020235877	7
YML105C	0.00195549668844119	12
YML106W	0.00129637305339062	36
YML107C	0.000956639462617538	3
YML108W	0.00163486408034778	6
YML109W	0.000756090738436692	1
YML110C	0.00105008550805977	12
YML111W	0.000581983719645443	4
YML112W	0.00131617522535217	3
YML113W	0.00104411051444118	7
YML114C	0.000528989576037301	3
YML115C	0.00129734108621538	7
YML116W	0.000531049877775211	4
YML117W	0.000618302353367722	3
YML119W	0.000892638837202057	3
YML120C	0.00140466441390421	5
YML121W	0.000771422193535037	3
YML123C	0.00185633572805322	75
YML124C	0.00119408112993114	13
YML125C	0.00115079627180723	18
YML126C	0.00244573159305076	29
YML127W	0.000840738013849465	4
YML128C	0.000923882599509789	3
YML129C	0.00289497619140116	5
YML130C	0.00145013545385556	8
YML131W	0.00176514222708446	2
YMR001C	0.000838363251835044	4
YMR002W	0.00246922193273956	26
YMR003W	0.000945996238831393	2
YMR004W	0.0010075457621358	4
YMR005W	0.00111322402635973	10
YMR006C	0.00124024326459588	7
YMR008C	0.00178640831346523	5
YMR009W	0.00158258421268261	5
YMR010W	0.000604025341656077	7
YMR011W	0.00223181677500842	20
YMR012W	0.000978895571548871	27
YMR013C	0.000454109039739757	1
YMR014W	0.00152798066567485	3
YMR015C	0.00210640159234874	12
YMR016C	0.000758340207157292	5
YMR019W	0.000334469588906315	1
YMR020W	0.000504052536046207	3
YMR021C	0.000674646934607771	5
YMR022W	0.00146167886624937	9
YMR023C	0.000337859082213341	2
YMR024W	0.000907877380986319	3
YMR025W	0.000712370458301479	2
YMR026C	0.000446665003592275	6
YMR027W	0.00158946331484647	9
YMR028W	0.00132356287779234	2
YMR029C	0.000679726819296376	5
YMR030W	0.00103903777440038	1
YMR031C	0.00156815586728411	8
YMR032W	0.000636786775651715	2
YMR033W	0.00117736106186633	3
YMR034C	0.000319119322174269	2
YMR035W	0.000582315733730495	2
YMR036C	0.000599485656387341	3
YMR037C	0.000902954300633805	7
YMR038C	0.00202510783613347	16
YMR039C	0.00242999372783433	6
YMR041C	0.000884476811495164	2
YMR042W	0.000554436524970678	4
YMR043W	0.00125805154702997	6
YMR044W	0.00151825463630121	2
YMR047C	0.000861988615813115	9
YMR048W	0.00146574170541899	1
YMR049C	0.00170150319948964	4
YMR052W	0.00132640103844137	1
YMR053C	0.000258514831862498	2
YMR054W	0.000717108583202544	7
YMR055C	0.00064647665428262	1
YMR058W	0.00101012605101584	55
YMR059W	0.00110878339656407	2
YMR060C	0.00096919683838552	3
YMR061W	0.000728231687096934	4
YMR062C	0.00107104969573798	3
YMR063W	0.000476351406209156	3
YMR064W	0.000298697997318966	5
YMR066W	0.00046059846494599	1
YMR067C	0.00124453759938018	4
YMR068W	0.00047939737091764	2
YMR069W	0.000417339333404636	1
YMR070W	0.000917374850305608	3
YMR071C	0.00169479681633831	5
YMR072W	0.0026673451197605	15
YMR073C	0.000785731556524363	4
YMR074C	0.00171566359648213	11
YMR075W	0.000804665967027409	3
YMR076C	0.000846318963443689	3
YMR077C	0.00122153064663254	2
YMR078C	0.000477972708245102	2
YMR079W	0.00225915766072859	24
YMR080C	0.000710376179725836	9
YMR083W	0.00196997839334442	46
YMR086W	0.000839726511287007	3
YMR087W	0.000875277138001904	3
YMR088C	0.000608656924705652	4
YMR089C	0.00056849589974188	12
YMR090W	0.00108417573981077	4
YMR091C	0.00149183989892532	6
YMR092C	0.0014294313724117	9
YMR093W	0.00102999043860601	7
YMR094W	0.00038819473819083	4
YMR097C	0.000660085388255312	1
YMR098C	0.000528908436553954	2
YMR099C	0.00204778333260827	22
YMR100W	0.000440799364042904	4
YMR102C	0.000568233612510733	2
YMR104C	0.00064911885066099	6
YMR105C	0.00190269479638098	6
YMR106C	0.000703865561325092	1
YMR108W	0.00174822382725639	17
YMR109W	0.000663408750351575	6
YMR110C	0.0012279146789861	4
YMR111C	0.000699554395530664	2
YMR112C	0.00156319686206097	4
YMR113W	0.000897113885272518	4
YMR114C	0.000732988813241943	3
YMR115W	0.000854376539383905	3
YMR116C	0.00315457255496293	296
YMR117C	0.00128589136024712	2
YMR119W	0.000411444330217439	6
YMR120C	0.00206229203076729	17
YMR122WA	0.00581284371104156	65
YMR123W	0.00163390344517568	8
YMR124W	0.000829799809476986	1
YMR125W	0.000986962496583052	6
YMR126C	0.000288349025521638	4
YMR127C	0.000427734821958841	1
YMR128W	0.00117002455676404	4
YMR129W	0.000640080082671612	1
YMR130W	0.00101759470324166	3
YMR132C	0.00130661772223542	3
YMR134W	0.00141897549150991	4
YMR135C	0.000595211373942289	3
YMR136W	0.00125381194903921	1
YMR137C	0.000274060074890112	2
YMR138W	0.000871723593329684	4
YMR139W	0.00110251335617416	1
YMR140W	0.000752099633889133	3
YMR144W	0.000907234363315067	4
YMR145C	0.00125463600105892	14
YMR146C	0.00210481131435465	27
YMR147W	0.00124415128344629	1
YMR148W	0.00078763318314993	1
YMR149W	0.00134129081109823	9
YMR150C	0.00066561146293852	3
YMR152W	0.00186288189678275	3
YMR153W	0.00140762254571138	11
YMR154C	0.000378586177218163	1
YMR155W	0.000623002320453163	1
YMR156C	0.00135607155358535	5
YMR157C	0.00121621903792148	3
YMR158W	0.0015261911627434	5
YMR159C	0.00107834600710749	1
YMR160W	0.000634586077011386	2
YMR161W	0.00183238657353067	3
YMR162C	0.000333394422246981	1
YMR163C	0.000324513877044234	2
YMR165C	0.000635313273329512	6
YMR166C	0.000577966915889762	2
YMR167W	0.000707264183949788	2
YMR168C	0.000411111952915157	2
YMR171C	0.000433655039489737	6
YMR172W	0.000474015583757266	2
YMR174C	0.00249810607363352	1
YMR176W	0.0002334361138097	3
YMR177W	0.000895585446434633	5
YMR178W	0.00135850732954408	5
YMR179W	0.000540093888432181	2
YMR180C	0.000339604097652032	4
YMR181C	0.00117132569783025	3
YMR183C	0.00196754225198253	6
YMR184W	0.00157155820484235	7
YMR185W	0.000452690565659871	1
YMR187C	0.000589990466566381	3
YMR188C	0.00175792979950496	8
YMR189W	0.00080559181775001	15
YMR190C	0.00023511477370584	4
YMR191W	0.000679997846956672	2
YMR192W	0.000990652760922547	5
YMR193W	0.00206893179392326	7
YMR194CB	0.000688674693282599	2
YMR195W	0.00148754385998489	3
YMR196W	0.000858039498136033	4
YMR197C	0.00171294307135718	4
YMR198W	0.000547023507867308	2
YMR199W	0.000695194256897392	3
YMR200W	0.00175184512445805	12
YMR201C	0.00104558886958688	2
YMR202W	0.00126532868459206	34
YMR203W	0.0024433748396703	13
YMR204C	0.000618623132326013	2
YMR205C	0.0022145240510066	64
YMR207C	0.000161308549923801	1
YMR208W	0.00163348835967738	3
YMR209C	0.000587291771368376	6
YMR210W	0.00101829707654979	2
YMR211W	0.000760032004605569	2
YMR212C	0.000644553385750954	7
YMR213W	0.000862729362740881	4
YMR214W	0.00151422653908865	3
YMR215W	0.00159710756576931	9
YMR216C	0.000592660487123369	8
YMR217W	0.00226674481889214	51
YMR218C	0.000501615861820543	2
YMR219W	0.000818235589580761	4
YMR220W	0.000912268785842685	9
YMR221C	0.000739615891392981	7
YMR222C	0.00167188227805329	3
YMR223W	0.000727395580201483	1
YMR224C	0.000713272582556356	2
YMR225C	0.00156204638080142	8
YMR226C	0.00213249955233919	26
YMR227C	0.00201146198177519	3
YMR228W	0.000946381610165166	4
YMR229C	0.00104370571189226	28
YMR231W	0.000639621040366828	3
YMR233W	0.000950020156679542	3
YMR234W	0.000627893053887339	4
YMR235C	0.0013064001896068	12
YMR236W	0.00107755087851534	8
YMR237W	0.000798993419997052	6
YMR238W	0.00126533792203032	2
YMR239C	0.000867922132621423	2
YMR240C	0.0010820678055555	4
YMR241W	0.00186405635622992	17
YMR243C	0.000994567270201597	18
YMR244CA	0.00206408405324003	5
YMR246W	0.00135920471518602	26
YMR247C	0.000589282908778778	3
YMR250W	0.001030370648152	3
YMR251WA	0.00407904599275003	49
YMR252C	0.000390048293106767	2
YMR253C	0.00100051736772341	3
YMR255W	0.00115351239369411	5
YMR256C	0.00373964001000907	12
YMR257C	0.000142095489860613	3
YMR258C	0.000518561270899314	1
YMR259C	0.000598208768204973	6
YMR260C	0.002357261582553	73
YMR261C	0.00107820595016083	5
YMR262W	0.00052549090412871	6
YMR263W	0.00181866184350054	4
YMR264W	0.000755334248566956	11
YMR265C	0.000592358102741271	2
YMR266W	0.000718954388919806	9
YMR267W	0.000987754785329919	3
YMR268C	0.000762056010538228	3
YMR269W	0.00922585707277328	1
YMR270C	0.000333139722533973	2
YMR272C	0.00151443122868929	3
YMR274C	0.000906364523984573	1
YMR275C	0.000543417711672658	1
YMR276W	0.00206355311757919	20
YMR277W	0.00064791495764448	4
YMR278W	0.0012878671934523	6
YMR280C	0.000570880368580942	1
YMR281W	0.00139985333959331	2
YMR282C	0.000370117958766226	2
YMR283C	0.000539887492929892	2
YMR284W	0.000679688805586412	2
YMR285C	0.00127703777390218	2
YMR286W	0.00163960499144247	7
YMR287C	0.000414525570909935	2
YMR288W	0.000866625199762772	1
YMR289W	0.000862495888163868	2
YMR290C	0.00191839214775879	10
YMR291W	0.00120640584223251	5
YMR292W	0.00131792459673211	7
YMR293C	0.000711959706769432	1
YMR294W	0.00072398118348739	1
YMR295C	0.00273217037313995	33
YMR296C	0.000904157793383602	14
YMR297W	0.00120896722072355	22
YMR298W	0.00207589456040126	8
YMR299C	0.00048903746874938	1
YMR300C	0.00162576805925694	13
YMR301C	0.000617357412014489	3
YMR302C	0.000556060515449659	5
YMR304W	0.000690498529323438	3
YMR305C	0.00191797046601619	26
YMR307W	0.00179715603322488	81
YMR308C	0.000695761590839769	18
YMR309C	0.00160170005176899	15
YMR310C	0.000947424635840867	5
YMR311C	0.00223358529391945	8
YMR312W	0.00127451670615003	4
YMR313C	0.000501376710978611	2
YMR314W	0.00134205637057508	17
YMR315W	0.00225909973427996	17
YMR316W	0.000560637867303106	2
YMR318C	0.00227333878467307	20
YMR319C	0.000772864953552226	3
YNL001W	0.00137188797846569	8
YNL002C	0.00179866718640091	13
YNL003C	0.000600100488075629	4
YNL004W	0.00146043656152132	3
YNL005C	0.000801962650530484	2
YNL006W	0.00081011794577598	7
YNL007C	0.00294514950056712	20
YNL008C	0.000567638193691051	5
YNL009W	0.00050749616703557	1
YNL010W	0.00228628219668255	38
YNL011C	0.000570094219771438	5
YNL015W	0.00421830346420358	11
YNL016W	0.00235917330154519	33
YNL020C	0.000703989733782157	1
YNL021W	0.000997246834460734	4
YNL022C	0.00111577309215012	6
YNL023C	0.000456948625959399	3
YNL024C	0.000819289735963658	1
YNL024CA	0.00265200624888404	8
YNL025C	0.000548529364263369	2
YNL026W	0.000896981663188934	4
YNL027W	0.00092092542342164	6
YNL029C	0.000334079076876043	1
YNL032W	0.00104421512223458	4
YNL035C	0.00126517983498363	3
YNL036W	0.00233234940233076	10
YNL037C	0.00215754436069269	22
YNL038W	0.000397245596152894	5
YNL039W	0.00101040160634173	5
YNL040W	0.000745842857909194	2
YNL041C	0.000615334872064005	6
YNL042W	0.000456677369053271	1
YNL044W	0.00174424163250189	7
YNL045W	0.00132204970503575	7
YNL046W	0.000478289977014674	5
YNL047C	0.000451710932554451	1
YNL048W	0.000869614802731638	4
YNL049C	0.000641339908538556	6
YNL050C	0.00154838330862041	5
YNL051W	0.000896068357101785	2
YNL052W	0.0023507965035548	9
YNL053W	0.000547062943471069	1
YNL054W	0.000615421017025463	4
YNL055C	0.00357533391018971	66
YNL056W	0.000663847553980771	5
YNL059C	0.000798604590462569	2
YNL061W	0.00155000416475707	11
YNL062C	0.00117643291778555	9
YNL063W	0.000385039702106864	2
YNL064C	0.00311001415762709	54
YNL065W	0.000761698954488318	4
YNL066W	0.00150185328760124	30
YNL068C	0.000698342196401707	3
YNL069C	0.00374856329097217	297
YNL070W	0.00447181426177257	12
YNL071W	0.00192843951025993	24
YNL072W	0.000909257752034511	6
YNL073W	0.000325845615484558	4
YNL074C	0.00120685327294307	8
YNL075W	0.00181303027736862	9
YNL076W	0.000630640287575014	6
YNL077W	0.000794883034013958	3
YNL078W	0.000554312534949615	4
YNL079C	0.00333782989451531	38
YNL080C	0.000347944243938495	5
YNL081C	0.00170040212810455	8
YNL082W	0.000858090107766505	6
YNL083W	0.000570413289437339	3
YNL084C	0.00154128690720556	9
YNL085W	0.000756587332724248	18
YNL086W	0.00142952944169891	4
YNL087W	0.000692555018412259	8
YNL088W	0.000795336411073687	8
YNL090W	0.00106393805481206	6
YNL091W	0.000526599454957806	7
YNL092W	0.00089643561832978	1
YNL094W	0.000237873089146318	2
YNL095C	0.000609413962412449	1
YNL097C	0.00096967464783387	3
YNL099C	0.000916545711919858	4
YNL100W	0.00110398416126409	1
YNL101W	0.000381762471297135	7
YNL102W	0.000738320772017762	7
YNL103W	0.000718549110197912	4
YNL104C	0.00144940521650935	17
YNL106C	0.000536039258841678	4
YNL107W	0.00133819749972032	1
YNL108C	0.00166289143221634	8
YNL110C	0.00241168325471517	12
YNL111C	0.00397569288563763	11
YNL112W	0.00275830094940285	14
YNL113W	0.00194275531512565	12
YNL115C	0.00115611474540594	2
YNL116W	0.00104642161805113	3
YNL118C	0.000873748346512042	5
YNL119W	0.000703566117933178	3
YNL121C	0.00178411160892541	13
YNL122C	0.00268465114209006	3
YNL123W	0.00108206834587992	12
YNL124W	0.00127066317719624	4
YNL125C	0.000429866402948574	2
YNL126W	0.000393590952395323	3
YNL127W	0.000461620357081749	2
YNL129W	0.00117070486111401	6
YNL130C	0.000956929472360457	15
YNL131W	0.00272739713389622	27
YNL132W	0.00111488399727887	9
YNL133C	0.00136383059268995	1
YNL134C	0.00229404749295054	6
YNL135C	0.00384158523348535	79
YNL136W	0.00113979417887775	2
YNL137C	0.001091922958191	2
YNL138W	0.00180725427665135	14
YNL138WA	0.00197168091948379	2
YNL139C	0.000557818230411906	6
YNL141W	0.00162302110540748	3
YNL142W	0.000369231751210182	1
YNL144C	0.000376530874965515	1
YNL145W	0.00449422191715466	42
YNL147W	0.00284621966816481	10
YNL148C	0.0010146552779206	1
YNL149C	0.00185323484034206	18
YNL151C	0.00207957810021056	6
YNL152W	0.000830299519333451	2
YNL153C	0.00138461820359261	9
YNL154C	0.00120951054047932	7
YNL155W	0.00112842209037132	7
YNL156C	0.00093421848938477	5
YNL158W	0.001083273873567	7
YNL159C	0.000930893446205574	4
YNL160W	0.00376608983425041	6
YNL161W	0.000919916419426054	4
YNL162WA	0.0014675512646755	2
YNL163C	0.000917083952261488	5
YNL164C	0.00115693601659294	7
YNL165W	0.000682713582915619	3
YNL166C	0.00167942666501739	5
YNL167C	0.00070118488346361	3
YNL168C	0.00142989227772989	10
YNL169C	0.000701194193311488	4
YNL172W	0.000293179467747836	1
YNL173C	0.00136554641698198	6
YNL175C	0.00203931338566985	13
YNL176C	0.000502233297083929	4
YNL177C	0.00120546648750281	6
YNL178W	0.00375789918789711	367
YNL180C	0.00072274504474776	4
YNL181W	0.0014365431222166	6
YNL182C	0.000905133882531356	4
YNL183C	0.000826308650333236	2
YNL185C	0.00126184400141316	8
YNL186W	0.000640718837637567	9
YNL188W	0.00035661785430708	2
YNL189W	0.00200271166619225	13
YNL191W	0.00103716163529142	3
YNL192W	0.000729622560539517	7
YNL193W	0.000719144968404522	2
YNL197C	0.00104425880945915	7
YNL199C	0.000740309519227297	4
YNL200C	0.00140019667336635	3
YNL201C	0.000646031937282174	3
YNL202W	0.00143400696188173	2
YNL206C	0.000647141791900848	3
YNL207W	0.00158257570170378	6
YNL208W	0.0027157524498458	35
YNL211C	0.000572732054547577	2
YNL212W	0.00110259841823319	4
YNL213C	0.000441820233415513	3
YNL214W	0.00111704485271375	4
YNL215W	0.00313389811341858	4
YNL216W	0.00136579688108721	4
YNL217W	0.000711059159722748	11
YNL218W	0.000694897198252144	1
YNL219C	0.000784971159843651	6
YNL220W	0.00226190720158566	16
YNL221C	0.000506539274245818	4
YNL222W	0.00169743367886455	6
YNL223W	0.000643689169916648	3
YNL224C	0.00109382214214768	4
YNL225C	0.000777776778358146	2
YNL227C	0.000882111889109012	2
YNL229C	0.00179822276686089	7
YNL230C	0.000468286899855676	1
YNL231C	0.00182320880738566	12
YNL232W	0.00136015563616976	3
YNL233W	0.000867028597222038	3
YNL234W	0.000492297593278225	1
YNL236W	0.000488966293542849	2
YNL237W	0.0010550436935051	4
YNL238W	0.000681676411840431	5
YNL239W	0.0014678000428115	6
YNL240C	0.000552166772785277	3
YNL241C	0.00115758661560669	30
YNL242W	0.000524798840649817	1
YNL243W	0.00085430543575181	9
YNL244C	0.00209264950995366	53
YNL245C	0.00124684828353466	1
YNL246W	0.00125962565485001	3
YNL247W	0.00152778869813877	14
YNL248C	0.00166306844497083	8
YNL249C	0.00056977271592891	1
YNL250W	0.000458414405067007	1
YNL251C	0.0012995733379836	4
YNL252C	0.00121534474763569	6
YNL253W	0.00101890541937471	2
YNL254C	0.000523676512185987	3
YNL255C	0.00284001220647219	43
YNL256W	0.000697386429069525	4
YNL257C	0.00026652011838126	7
YNL258C	0.00068482266358334	2
YNL259C	0.00180435632765444	6
YNL260C	0.00173268375602004	3
YNL261W	0.000601811739767914	3
YNL262W	0.000507073060159922	5
YNL263C	0.00161667032734793	9
YNL264C	0.00118824403094744	4
YNL265C	0.00169015924456743	7
YNL267W	0.000585369104043666	3
YNL268W	0.00153734498154975	3
YNL271C	0.00029000078325664	9
YNL272C	0.000443777183124982	3
YNL273W	0.000496116776933562	6
YNL274C	0.00170473249672312	5
YNL275W	0.000482939993795456	4
YNL277W	0.00111304095198205	2
YNL278W	0.000704748607545648	4
YNL279W	0.000524899602230976	1
YNL280C	0.00101652323595628	13
YNL281W	0.00138306334102464	22
YNL282W	0.000820351953525736	6
YNL283C	0.000409098794257941	3
YNL284C	0.00119553960725808	6
YNL286W	0.000776997392664935	2
YNL287W	0.00107265377463772	22
YNL288W	0.00112941342153075	4
YNL289W	0.000990751124987606	5
YNL290W	0.00104720037287232	9
YNL291C	0.000520039169664855	2
YNL292W	0.00154779500051597	2
YNL293W	0.00074548234624633	2
YNL294C	0.000236203504130332	2
YNL295W	0.000552869216012933	2
YNL297C	0.000446751123222355	5
YNL298W	0.000700210203453427	4
YNL299W	0.000778553776278047	1
YNL300W	0.00496177422907236	10
YNL304W	0.000809780940001457	1
YNL305C	0.00116821970062472	1
YNL306W	0.00111127961326377	11
YNL307C	0.00101083595546717	8
YNL308C	0.00200842072488979	8
YNL309W	0.00107008195716901	1
YNL310C	0.00169955436833963	4
YNL311C	0.000567862006046092	2
YNL312W	0.00209663682421642	9
YNL313C	0.00080915357400648	4
YNL314W	0.000446086091742635	3
YNL315C	0.00102720566071761	5
YNL316C	0.0012803989302405	3
YNL317W	0.000894115074038666	3
YNL320W	0.00107358772860103	4
YNL321W	0.000580001599361569	4
YNL322C	0.00115957698943118	10
YNL323W	0.00122391767300691	6
YNL325C	0.000635169188602531	4
YNL326C	0.000557811608449888	3
YNL327W	0.00111049079514825	15
YNL328C	0.000697798116763816	3
YNL329C	0.000252597917949113	1
YNL330C	0.00102611755611305	7
YNR001C	0.001496754175852	9
YNR003C	0.00147914727036793	5
YNR004W	0.00102768296462475	1
YNR006W	0.00114911027583954	2
YNR007C	0.00188695396125305	2
YNR008W	0.00141139245166647	3
YNR009W	0.00153655558788461	5
YNR010W	0.00139917916299188	4
YNR011C	0.000644150317204605	6
YNR012W	0.00109553151325702	6
YNR013C	0.000863791702803018	5
YNR014W	0.00200567685468175	2
YNR015W	0.000883843932150187	4
YNR016C	0.00113318808660122	39
YNR017W	0.00121424300585658	6
YNR018W	0.00150943506814293	16
YNR019W	0.00153559051342748	6
YNR020C	0.00158914952919197	1
YNR021W	0.00136547769677797	17
YNR022C	0.00130492292550281	11
YNR023W	0.00101371187926649	3
YNR024W	0.00167757360830976	2
YNR026C	0.0014817723950477	5
YNR027W	0.000710814860127537	3
YNR028W	0.000951486885718147	7
YNR029C	0.00128198280672198	3
YNR030W	0.000981157468628828	7
YNR031C	0.000313761421574914	5
YNR032CA	0.00136968974954107	3
YNR032W	0.000659608831006472	5
YNR033W	0.000647763558202958	5
YNR034W	0.00203387478451553	2
YNR034WA	0.00293744711336562	2
YNR035C	0.0016313033612056	16
YNR036C	0.00100478922431264	15
YNR037C	0.00106266828530086	14
YNR038W	0.000866421607763327	7
YNR039C	0.000644764408551922	2
YNR040W	0.000972501795570047	1
YNR041C	0.00101182650132665	2
YNR043W	0.00182056174618525	9
YNR044W	0.00150485749489374	3
YNR045W	0.000522210218047754	1
YNR046W	0.00212390860455194	11
YNR047W	0.000484303264573422	4
YNR048W	0.000848934232503561	3
YNR049C	0.00129383564769221	6
YNR050C	0.00230674841190077	10
YNR051C	0.000744443871596768	8
YNR052C	0.00101306645665027	2
YNR053C	0.00124568365893488	6
YNR054C	0.00228808229341049	3
YNR055C	0.000595378562101923	5
YNR057C	0.000469324718129889	1
YNR059W	0.000211225586405178	1
YNR060W	0.000835631288034792	2
YNR061C	0.00123657173225511	14
YNR063W	0.000606699272219223	2
YNR066C	0.000328112191589799	1
YNR067C	0.000992896186347184	12
YNR074C	0.000840744309666156	4
YNR075W	0.000422313446067202	2
YOL001W	0.000302861652488747	2
YOL002C	0.000974988757266973	6
YOL003C	0.000697847559768156	1
YOL004W	0.000628513817749096	10
YOL005C	0.0024824546373242	14
YOL006C	0.0011854047758973	7
YOL007C	0.00130365010945982	7
YOL008W	0.00116442095799119	4
YOL009C	0.000719731409063947	5
YOL010W	0.00149775088012701	2
YOL011W	0.000251600128911428	2
YOL012C	0.00192094439598539	16
YOL013C	0.000537297722935633	3
YOL016C	0.0013022708855184	2
YOL017W	0.000859550201138166	3
YOL018C	0.0014192204992076	3
YOL019W	0.000921092571466574	5
YOL020W	0.000552073192437609	4
YOL021C	0.00100716922135192	5
YOL022C	0.00136127234008743	7
YOL023W	0.000478308913080675	1
YOL025W	0.000614921811716552	2
YOL026C	0.00103843469274023	14
YOL027C	0.00111141447363421	10
YOL028C	0.000994457344987861	4
YOL030W	0.00184992324184584	15
YOL031C	0.000984663551770495	1
YOL032W	0.0018727112729339	2
YOL033W	0.000520769925893013	4
YOL034W	0.00045877663260652	1
YOL036W	0.000363443273056029	3
YOL038W	0.0015504216793537	9
YOL039W	0.00469740271681575	222
YOL040C	0.00474990295829074	343
YOL041C	0.00197983447954066	5
YOL042W	0.000757773992499376	2
YOL043C	0.000337172198009232	2
YOL044W	0.00081225518084053	3
YOL045W	0.000561039146705948	5
YOL048C	0.000458332963208252	3
YOL049W	0.000714858601540256	15
YOL052C	0.00141310267781183	6
YOL052CA	0.00388498880168898	2
YOL053W	0.00077809374977271	2
YOL054W	0.00158385294439447	2
YOL055C	0.0011274959860835	3
YOL056W	0.00156004343293921	1
YOL057W	0.0010899832157982	9
YOL058W	0.00280782879884717	4
YOL059W	0.00160385416998985	14
YOL060C	0.000802792671140269	6
YOL061W	0.00120157505731383	10
YOL062C	0.000431131409984969	4
YOL063C	0.000310492315949017	3
YOL064C	0.00194531165202159	14
YOL065C	0.00111876226792088	3
YOL066C	0.000783936057733552	1
YOL067C	0.00113500088539408	5
YOL069W	0.000539617722036948	2
YOL070C	0.00129710747005986	6
YOL071W	0.00230197843155268	3
YOL072W	0.000643598110186818	4
YOL073C	0.000662237574560979	3
YOL075C	0.000376245670669438	7
YOL076W	0.000816941228948049	4
YOL077C	0.00161612613683813	17
YOL077WA	0.00366319216821463	11
YOL078W	0.000469700429532187	2
YOL080C	0.00127397212938461	4
YOL081W	0.000171678272462783	7
YOL082W	0.000600427948019036	3
YOL083W	0.00072387396365071	1
YOL086C	0.00404340519473865	690
YOL086WA	0.00103045576889435	8
YOL087C	0.000475336941105708	2
YOL088C	0.00109956346745178	11
YOL089C	0.000577467296675531	2
YOL090W	0.00092329290471569	6
YOL092W	0.00133069566580578	13
YOL093W	0.00215152274588066	4
YOL094C	0.00164785548506531	2
YOL095C	0.000456551058729486	1
YOL096C	0.00134730784842262	1
YOL097C	0.0019534352563824	15
YOL098C	0.000842292350342201	8
YOL100W	0.000406026614067545	2
YOL101C	0.00125995533967455	4
YOL102C	0.00117688929519592	3
YOL103W	0.000310448385993222	4
YOL105C	0.000251747825844455	2
YOL107W	0.0012865537721516	3
YOL108C	0.00167237751704833	2
YOL109W	0.00537464308814582	183
YOL110W	0.00040572622824707	2
YOL111C	0.00222681144595402	5
YOL112W	0.000459007637467676	3
YOL113W	0.000121736884838847	1
YOL114C	0.00057859253070714	1
YOL115W	0.000684270436535997	4
YOL116W	0.00070975860425429	1
YOL117W	0.000621310735013758	1
