Gene	Num_of_events	Avg_total_elong_time(sec)	Num_elng_stall	Num_chx_stall
4129	1714	21.9285	1	0
4130	41	53.2502	0	0
4131	16	110.676	0	0
4132	110	38.5112	0	0
4133	1107	22.1537	0	0
4134	97	78.0402	1	0
4135	54	155.141	1	0
4136	55	35.0956	0	0
4137	148	38.926	0	0
4138	19	105.271	0	0
4139	82	35.9601	0	0
4140	296	44.6729	2	0
4141	29	98.6345	0	0
4142	210	106.727	3	0
4143	68	25.8396	0	0
4144	52	15.848	0	0
4145	8	110.634	0	0
4146	75	127.251	0	0
4147	75	94.3112	0	0
4148	11	79.4154	0	0
4149	174	44.8891	0	0
4150	12	167.972	0	0
4151	234	49.2375	0	0
4152	1098	46.4527	4	0
4153	93	72.4705	0	0
4154	8	203.048	0	0
4155	66	21.3241	0	0
4156	163	117.385	0	0
4157	107	30.7777	0	0
4158	44	125.643	0	0
4159	70	135.093	0	0
4160	2722	13.0621	3	0
4161	32	14.6023	0	0
4162	385	31.7157	1	0
4163	33	111.866	0	0
4164	102	99.1417	0	0
4165	95	78.0691	0	0
4166	44	51.712	0	0
4167	1780	74.7349	8	0
4168	70	50.4615	2	0
4169	8	96.5663	0	0
4170	6	106.824	0	0
4171	20	134.101	0	0
4172	14	128.102	0	0
4173	86	58.907	0	0
4174	37	64.8004	0	0
4175	32	145.386	2	0
4176	293	40.0578	1	0
4177	39	46.3272	0	0
4178	131	65.0911	1	0
4179	98	77.8313	1	0
4180	16	31.1154	0	0
4181	1587	5.66175	1	0
4182	558	66.2356	1	0
4183	15	69.6936	0	0
4184	84	148.176	0	0
4185	46	57.233	0	0
4186	174	59.1865	0	0
4187	269	25.5461	0	0
4188	42	110.904	0	0
4189	133	71.4016	2	0
4190	127	63.7796	0	0
4191	24	143.159	0	0
4192	14	51.0841	0	0
4193	243	48.7787	1	0
4194	29	45.123	0	0
4195	30718	26.4161	20	0
4196	21	41.7499	0	0
4197	34	37.1472	0	0
4198	22	108.846	0	0
4199	45	90.6582	1	0
4200	84	106.985	1	0
4201	17	119.724	0	0
4202	40	74.9332	0	0
4203	16	97.4856	0	0
4204	165	44.0143	1	0
4205	64	49.2832	0	0
4206	37	123.14	0	0
4207	61	41.0323	0	0
4208	17	54.0449	0	0
4209	7	121.278	0	0
4210	55	131.167	0	0
4211	16	67.8032	0	0
4212	202	51.8533	2	0
4213	206	152.441	3	0
4214	94	109.981	2	0
4215	175	31.9694	0	0
4216	72	88.4959	0	0
4217	407	49.6816	1	0
4218	31	88.4035	0	0
4219	38	262.624	0	0
4220	34	28.7823	0	0
4221	380	29.0876	0	0
4222	15348	13.1301	11	0
4223	84	30.499	0	0
4224	54	167.65	0	0
4225	419	51.7557	3	0
4226	112	44.7699	0	0
4227	204	18.1117	1	0
4228	55	46.1883	0	0
4229	63	48.0603	0	0
4230	226	74.3009	0	0
4231	73	172.851	0	0
4232	54	70.262	0	0
4233	96	33.3121	0	0
4234	88	128.939	1	0
4235	38	152.95	0	0
4236	22	51.8584	0	0
4237	96	43.4703	0	0
4238	127	189.493	1	0
4239	483	62.7128	1	0
4240	12	88.7604	0	0
4241	122	63.5943	1	0
4242	37	43.4187	0	0
4243	3990	11.6828	1	0
4244	129	72.4623	1	0
4245	163	196.914	1	0
4246	141	33.5383	0	0
4247	118	37.3933	0	0
4248	18	170.644	1	0
4249	272	82.0845	0	0
4250	8	140.397	0	0
4251	49	48.6948	0	0
4252	148	39.379	0	0
4253	93	88.6793	1	0
4254	778	48.1471	0	0
4255	6	100.744	0	0
4256	9	120.617	0	0
4257	35	130.452	0	0
4258	163	138.784	0	0
4259	984	42.1115	1	0
4260	93	48.6223	0	0
4261	15	132.944	0	0
4262	320	39.5508	1	0
4263	28	101.271	1	0
4264	39	32.1312	0	0
4265	22	90.5698	0	0
4266	100	24.4764	0	0
4267	257	149.717	0	0
4268	14	43.166	0	0
4269	1653	186.464	5	0
4270	19	95.8931	0	0
4271	38	74.2764	0	0
4272	361	39.4372	1	0
4273	124	48.7586	0	0
4274	204	14.8683	0	0
4275	82	152.933	0	0
4276	55	85.7629	0	0
4277	5	128.851	0	0
4278	191	26.6528	0	0
4279	255	42.2749	3	0
4280	66	112.715	0	0
4281	8	66.3165	0	0
4282	11826	4.92188	0	0
4283	469	98.0476	0	0
4284	53	94.4634	0	0
4285	9	138.938	0	0
4286	28	55.1191	1	0
4287	74	43.7732	0	0
4288	157	80.8374	0	0
4289	285	56.626	1	0
4290	28	78.5559	0	0
4291	90	30.3135	0	0
4292	46	110.764	0	0
4293	258	26.5783	0	0
4294	600	52.6876	0	0
4295	50	185.976	0	0
4296	149	21.1334	0	0
4297	28	262.779	0	0
4298	14	59.5828	0	0
4299	231	45.2051	0	0
4300	45	121.375	0	0
4301	104	67.4293	0	0
4302	436	67.7559	0	0
4303	1309	51.5682	2	0
4304	31	71.8895	0	0
4305	248	43.4856	0	0
4306	2066	60.7681	2	0
4307	5	98.2034	0	0
4308	309	96.8666	2	0
4309	126	149.991	1	0
4310	7	120.712	0	0
4311	509	55.7264	2	0
4312	1284	7.26807	4	0
4313	71	132.265	0	0
4314	208	67.7529	0	0
4315	13	46.4305	0	0
4316	70	24.8905	0	0
4317	145	75.2755	0	0
4318	176	134.956	1	0
4319	45	144.327	0	0
4320	66	49.546	1	0
4321	58	58.766	0	0
4322	95	46.3807	0	0
4323	61	55.6499	0	0
4324	730	19.7276	0	0
4325	334	27.905	0	0
4326	6	197.683	0	0
4327	24	52.0675	0	0
4328	83	67.2978	0	0
4329	1076	55.3518	1	0
4330	17	91.4369	0	0
4331	1015	26.5265	1	0
4332	44	130.346	0	0
4333	6666	7.14002	0	0
4334	57	37.987	0	0
4335	18	65.8109	0	0
4336	50	44.6795	0	0
4337	379	78.5185	1	0
4338	126	83.5726	0	0
4339	93	91.7695	0	0
4340	62	65.4448	0	0
4341	46	64.5182	0	0
4342	40	55.1821	0	0
4343	588	32.7441	2	0
4344	23	113.703	0	0
4345	45	81.2448	0	0
4346	191	46.7097	0	0
4347	264	28.3398	0	0
4348	314	22.816	0	0
4349	409	97.548	0	0
4350	37	127.07	0	0
4351	133	28.1987	0	0
4352	36	35.3937	0	0
4353	463	60.456	0	0
4354	229	92.5126	1	0
4355	410	43.8676	0	0
4356	45	53.6909	0	0
4357	88	70.332	0	0
4358	505	18.1813	0	0
4359	73	72.4837	0	0
4360	14	76.1297	0	0
4361	463	99.0029	3	0
4362	166	44.0793	0	0
4363	336	63.9121	1	0
4364	114	93.5913	0	0
4365	55	67.0103	0	0
4366	24	106.479	0	0
4367	1091	17.6256	2	0
4368	47	44.7573	0	0
4369	77	50.3857	0	0
4370	207	38.7491	0	0
4371	204	40.6002	1	0
4372	341	31.5284	0	0
4373	37	43.1998	0	0
4374	1015	20.8328	1	0
4375	328	24.7745	0	0
4376	234	46.5764	0	0
4377	37	54.7965	0	0
4378	22	41.1318	0	0
4379	48	258.484	0	0
4380	73	234.899	0	0
4381	30	64.2339	0	0
4382	21422	6.85629	4	0
4383	558	27.7259	0	0
4384	38	41.0119	0	0
4385	7	219.231	0	0
4386	15	32.454	0	0
4387	3888	19.9267	7	0
4388	16	126.655	0	0
4389	56	80.6944	0	0
4390	82	3.13905	0	0
4391	57	55.6967	0	0
4392	86	14.3848	0	0
4393	63	161.382	0	0
4394	15	38.7479	0	0
4395	26	79.7322	0	0
4396	8	76.0858	0	0
4397	58	91.0222	1	0
4398	1193	50.3369	7	0
4399	166	46.1962	1	0
4400	113	63.7732	0	0
4401	124	69.3104	0	0
4402	206	89.6088	3	0
4403	30	30.1826	0	0
4404	69	80.0982	0	0
4405	175	114.894	0	0
4406	61	153.349	0	0
4407	730	53.3015	3	0
4408	43	101.054	0	0
4409	162	216.613	0	0
4410	684	15.2429	0	0
4411	4	254.06	0	0
4412	60	153.523	0	0
4413	16	214.576	0	0
4414	2739	35.1975	17	0
4415	21	78.0848	0	0
4416	946	96.7483	3	0
4417	27	212.548	0	0
4418	38	130.068	0	0
4419	223	46.0658	0	0
4420	376	194.456	2	0
4421	63	52.8663	0	0
4422	185	47.3954	2	0
4423	24	156.593	0	0
4424	136	77.4505	1	0
4425	8	177.287	0	0
4426	2	110.032	0	0
4427	62	49.3041	0	0
4428	59	134.965	0	0
4429	58	108.417	1	0
4430	144	87.0744	0	0
4431	110	90.5654	1	0
4432	79	28.2275	0	0
4433	33	43.8735	0	0
4434	52	86.7142	1	0
4435	39	75.3091	0	0
4436	574	85.2955	2	0
4437	291	42.7117	0	0
4438	8	172.455	0	0
4439	252	27.5909	0	0
4440	31	69.4917	0	0
4441	26666	8.95049	3	0
4442	98	88.6748	0	0
4443	27	143.328	0	0
4444	324	65.939	2	0
4445	1689	38.6743	4	0
4446	22	81.4754	0	0
4447	15	98.7419	0	0
4448	4	104.036	0	0
4449	1157	21.5473	5	0
4450	1615	21.4419	5	0
4451	16	127.978	0	0
4452	21	47.8632	0	0
4453	15	81.8706	0	0
4454	76	58.1679	3	0
4455	65	37.5392	0	0
4456	9	84.5425	0	0
4457	684	43.5257	2	0
4458	7	106.165	0	0
4459	72	193.24	0	0
4460	18	100.25	0	0
4461	20	151.169	0	0
4462	591	28.3983	1	0
4463	37	57.8705	0	0
4464	133	179.047	0	0
4465	125	20.146	0	0
4466	49	66.3314	0	0
4467	69	59.1058	0	0
4468	22	92.3848	0	0
4469	32	68.1679	0	0
4470	873	119.272	5	0
4471	31	91.7024	0	0
4472	4	189.95	0	0
4473	57	105.183	0	0
4474	32	35.8373	0	0
4475	55	84.94	1	0
4476	1372	41.5839	4	0
4477	22	117.345	0	0
4478	25	91.9154	0	0
4479	95	49.7268	0	0
4480	47	123.244	0	0
4481	13	28.4557	0	0
4482	8000	13.3681	15	0
4483	30	32.0926	0	0
4484	37	56.8465	0	0
4485	32	165.891	0	0
4486	38	42.4997	0	0
4487	29	89.246	0	0
4488	319	87.4354	0	0
4489	51	133.475	0	0
4490	79	18.7584	0	0
4491	47	17.8098	0	0
4492	1521	45.7962	9	0
4493	49	84.6782	0	0
4494	175	49.9962	0	0
4495	70	30.5373	0	0
4496	9	50.1127	0	0
4497	179	66.4585	0	0
4498	108	57.0314	0	0
4499	114	57.9683	0	0
4500	71	179.28	0	0
4501	426	24.9207	2	0
4502	45	70.2624	0	0
4503	7467	42.9557	11	0
4504	303	66.7177	1	0
4505	60	44.7158	0	0
4506	45	35.6847	0	0
4507	9	85.3111	0	0
4508	65	39.6015	0	0
4509	63	50.9151	0	0
4510	27	54.0415	0	0
4511	74	97.5813	1	0
4512	13	20.7519	0	0
4513	12	78.5035	0	0
4514	28	135.478	0	0
4515	6	133.049	0	0
4516	51	50.0456	0	0
4517	41	45.2697	0	0
4518	459	29.7556	1	0
4519	50	291.055	0	0
4520	86	132.962	0	0
4521	123	358.46	2	0
4522	98	76.1597	0	0
4523	106	47.9058	0	0
4524	18	58.0889	0	0
4525	14	111.59	0	0
4526	501	62.1447	2	0
4527	50	77.2799	0	0
4528	501	69.137	1	0
4529	220	40.043	0	0
4530	11	72.1795	0	0
4531	17	13.2447	0	0
4532	22	61.1082	0	0
4533	25	90.2303	0	0
4534	394	19.7481	1	0
4535	37	32.3395	2	0
4536	84	87.9884	0	0
4537	82	74.5922	0	0
4538	24	77.1888	0	0
4539	28	102.482	0	0
4540	93	129.343	0	0
4541	5089	60.542	23	0
4542	56	38.5072	0	0
4543	127	30.587	0	0
4544	4	104.655	0	0
4545	48	195.799	0	0
4546	460	47.5647	2	0
4547	107	65.6413	2	0
4548	26	64.8421	0	0
4549	34	194.679	0	0
4550	87	100.146	0	0
4551	521	35.5911	0	0
4552	131	47.8255	0	0
4553	40	91.4873	0	0
4554	25	88.5819	0	0
4555	40	72.415	0	0
4556	97	63.1259	0	0
4557	62	42.3315	0	0
4558	109	157.381	0	0
4559	144	128.053	1	0
4560	260	40.1366	0	0
4561	63	97.4083	2	0
4562	393	38.9805	3	0
4563	24893	19.6486	10	0
4564	59	44.6962	0	0
4565	11	76.7778	0	0
4566	28	51.1726	0	0
4567	173	25.4147	0	0
4568	22	203.085	0	0
4569	30	58.261	0	0
4570	105	72.2041	0	0
4571	22	86.3907	0	0
4572	55	144.931	0	0
4573	15812	7.83427	3	0
4574	146	28.0123	0	0
4575	302	58.1236	1	0
4576	103	62.4709	2	0
4577	8	137.145	0	0
4578	7	48.7138	0	0
4579	24	149.491	0	0
4580	49	76.8555	0	0
4581	41	57.7539	0	0
4582	40	135.478	0	0
4583	1134	41.4018	1	0
4584	29	125.263	0	0
4585	18	43.3124	0	0
4586	100	55.4232	0	0
4587	64	112.603	0	0
4588	80	46.9593	0	0
4589	1219	119.297	3	0
4590	44	108.854	0	0
4591	49	47.7776	0	0
4592	357	39.1564	0	0
4593	8	109.365	0	0
4594	77	36.1848	0	0
4595	5	252.779	0	0
4596	8	65.6679	0	0
4597	103	101.047	0	0
4598	185	27.7537	0	0
4599	17	77.6182	1	0
4600	102	45.4073	0	0
4601	4	146.607	0	0
4602	9	75.533	0	0
4603	44	133.039	1	0
4604	205	56.0841	0	0
4605	274	29.59	0	0
4606	52	79.3207	0	0
4607	26	139.26	0	0
4608	17	88.1107	0	0
4609	118	159.097	1	0
4610	243	16.2266	0	0
4611	84	85.5485	0	0
4612	52	68.1552	0	0
4613	67	14.0263	0	0
4614	67	55.1525	1	0
4615	29	62.1758	0	0
4616	22	101.942	0	0
4617	115	137.725	0	0
4618	26	45.8017	0	0
4619	181	38.1154	0	0
4620	88	68.9865	0	0
4621	109	61.5768	0	0
4622	112	78.9768	0	0
4623	124	53.8574	0	0
4624	35	124.772	0	0
4625	50	95.5226	0	0
4626	45	61.6418	0	0
4627	169	95.1525	0	0
4628	497	24.8555	0	0
4629	163	73.691	3	0
4630	70	43.4782	0	0
4631	16	79.5296	0	0
4632	125	54.4459	0	0
4633	5	188.844	0	0
4634	202	158.285	0	0
4635	2140	19.9796	1	0
4636	22	85.1094	0	0
4637	25	123.404	0	0
4638	10	117.702	0	0
4639	51	80.5238	0	0
4640	1788	16.8717	3	0
4641	327	141.716	1	0
4642	191	43.9621	0	0
4643	131	82.2654	0	0
4644	72	41.9544	0	0
4645	1514	184.6	5	0
4646	259	45.4887	0	0
4647	100	38.2954	0	0
4648	744	24.5895	0	0
4649	158	64.3235	1	0
4650	13	62.9389	0	0
4651	796	34.4746	2	0
4652	375	31.0014	0	0
4653	49	43.0129	0	0
4654	36	242.002	0	0
4655	356	86.6229	1	0
4656	23	56.0825	0	0
4657	65	67.5411	0	0
4658	163	41.8449	0	0
4659	42	95.2186	0	0
4660	12	154.822	0	0
4661	71	141.66	0	0
4662	130	24.8448	0	0
4663	172	29.6306	1	0
4664	31	107.717	0	0
4665	77	80.6867	0	0
4666	19	73.6748	0	0
4667	117	84.8331	0	0
4668	57	33.6875	0	0
4669	28	72.8921	0	0
4670	183	80.049	0	0
4671	354	62.8059	2	0
4672	256	93.1037	1	0
4673	37	63.8493	0	0
4674	410	83.0662	1	0
4675	80	46.0258	0	0
4676	82	36.3793	1	0
4677	10	132.566	0	0
4678	4	99.9857	0	0
4679	43	136.675	0	0
4680	599	9.63054	1	0
4681	106	98.2196	0	0
4682	10	83.8733	0	0
4683	6	138.389	0	0
4684	263	56.1402	1	0
4685	3	53.3802	0	0
4686	37	90.8955	0	0
4687	55	114.594	0	0
4688	39	48.4697	0	0
4689	309	157.914	3	0
4690	118	9.74896	0	0
4691	16	55.1118	0	0
4692	17	54.1054	0	0
4693	847	29.2912	1	0
4694	68	23.3784	0	0
4695	20	94.7487	0	0
4696	56	143.013	0	0
4697	177	20.8587	0	0
4698	5	137.786	0	0
4699	48	193.876	0	0
4700	116	76.2139	0	0
4701	81	103.18	0	0
4702	61	63.9733	0	0
4703	7	198.775	0	0
4704	955	21.7314	1	0
4705	125	129.875	0	0
4706	11	118.865	0	0
4707	87	157.931	0	0
4708	922	63.3202	1	0
4709	100	79.0524	0	0
4710	2628	32.1301	3	0
4711	880	73.42	1	0
4712	2072	10.9591	2	0
4713	175	33.3543	0	0
4714	124	60.5967	0	0
4715	1011	46.1218	6	0
4716	22120	6.85527	5	0
4717	149	75.9085	0	0
4718	22	32.4867	0	0
4719	20	71.6988	0	0
4720	59	94.5964	0	0
4721	26	189.108	0	0
4722	97	30.0069	0	0
4723	1275	10.7926	0	0
4724	63	167.203	0	0
4725	15	54.7975	0	0
4726	29	66.783	0	0
4727	64	45.1165	1	0
4728	321	34.7317	0	0
4729	27	45.2744	0	0
4730	889	23.7352	0	0
4731	403	23.1485	0	0
4732	156	67.9615	2	0
4733	61	54.1669	0	0
4734	38	31.1745	0	0
4735	15	82.9866	0	0
4736	1837	31.4076	5	0
4737	19	94.0448	0	0
4738	28	32.1415	0	0
4739	181	85.651	0	0
4740	339	19.9845	0	0
4741	2535	62.2779	6	0
4742	106	60.6147	0	0
4743	53	62.8086	0	0
4744	24	100.382	0	0
4745	63	21.0399	0	0
4746	9	95.0456	0	0
4747	17	73.6859	0	0
4748	9	78.2248	0	0
4749	259	54.4971	1	0
4750	318	73.2075	0	0
4751	70	131.314	0	0
4752	64	117.295	0	0
4753	30	52.5256	0	0
4754	134	21.08	0	0
4755	42	215.478	0	0
4756	85	160.958	0	0
4757	96	26.5905	0	0
4758	292	22.346	0	0
4759	124	30.8222	0	0
4760	712	37.9226	0	0
4761	53	164.995	0	0
4762	47	143.492	0	0
4763	29	87.9471	0	0
4764	56	36.2777	0	0
4765	267	59.5633	0	0
4766	27	50.1243	0	0
4767	730	42.7556	0	0
4768	38	92.9681	0	0
4769	253	122.152	1	0
4770	433	35.0694	2	0
4771	192	45.8615	0	0
4772	15	183.419	0	0
4773	8	44.9951	0	0
4774	0	nan	0	0
4775	296	64.2132	1	0
4776	31	82.5855	0	0
4777	57	70.401	0	0
4778	22	224.818	0	0
4779	486	68.7275	0	0
4780	48	72.1024	0	0
4781	101	47.9446	0	0
4782	104	54.2078	0	0
4783	385	48.6973	0	0
4784	94	32.1293	0	0
4785	187	64.7929	1	0
4786	934	7.77754	0	0
4787	41	47.181	0	0
4788	20	140.671	0	0
4789	154	88.0855	0	0
4790	18	70.8979	0	0
4791	134	47.648	0	0
4792	37	59.1692	0	0
4793	46	120.809	0	0
4794	326	32.9108	2	0
4795	72	88.552	0	0
4796	1226	58.3449	1	0
4797	55	50.5238	0	0
4798	231	59.2775	1	0
4799	2144	19.6348	1	0
4800	28	82.1231	1	0
4801	14	22.2816	0	0
4802	37	100.161	0	0
4803	18	71.6822	0	0
4804	104	43.7691	0	0
4805	207	103.049	1	0
4806	78	116.486	0	0
4807	88	106.041	0	0
4808	38	91.655	0	0
4809	1822	45.8278	7	0
4810	76	223.939	1	0
4811	1447	26.8223	2	0
4812	108	19.5608	0	0
4813	16	39.9968	0	0
4814	139	20.059	0	0
4815	93	71.119	1	0
4816	771	14.5129	2	0
4817	67	93.0266	0	0
4818	228	28.7905	0	0
4819	107	64.3976	0	0
4820	67	39.6463	0	0
4821	17	108.868	0	0
4822	81	55.827	0	0
4823	53	84.9193	1	0
4824	50	98.028	0	0
4825	36	52.1482	0	0
4826	539	106.39	1	0
4827	300	17.3233	0	0
4828	622	44.8964	4	0
4829	8	239.721	0	0
4830	27	129.762	0	0
4831	23	77.757	0	0
4832	649	19.2545	1	0
4833	99	29.7574	1	0
4834	104	230.414	0	0
4835	77	100.244	0	0
4836	414	49.0967	1	0
4837	19	94.2645	0	0
4838	46	55.7551	0	0
